"","SerialNo","Point","StRegion","Region","PopBand","PerOO","PerSEG","PropWSpk","GOR","LACode","LAName","ConCode","WConId","WConN","triwales","WtFactor","OldWt","Country","XYVer","OddEven","XYComp","IntDate","SIntDate","StTIM","Househld","RSex","RAge","P2Sex","P2Age","P2Rel3","P2Rel2","P2Rel","P3Sex","P3Age","P3Rel3","P3Rel2","P3Rel","P4Sex","P4Age","P4Rel3","P4Rel2","P4Rel","P5Sex","P5Age","P5Rel3","P5Rel2","P5Rel","P6Sex","P6Age","P6Rel3","P6Rel2","P6Rel","P7Sex","P7Age","P7Rel3","P7Rel2","P7Rel","RAgeCat","RAgeCat2","RSexAge","RSexAge2","MarStat5","MarStat","Married","SmSexPar","NumCh","NCh415","NCh318","HhCh04","HhCh511","HhCh1215","HhCh1617","RCh04","RCh511","RCh1215","RCh1617","HhType","REconAc2","RLastJb2","SEconAc2","SLastJb2","RJbType","SJbType","Readpap","WhPaper","Internt","SupParty","ClosePty","PartyIDN","Partyid1","PartyId2","PtyAlleg","Idstrng","Politics","NeedHelp","CareSat","EdSat","NHSSat","SchPrv","SchVol","HospPrv","HospVol","CarePrv","CareVol","DocTrust","Teachtrs","SocWTrus","ChoHosp","ChoHosp2","ChoTreat","ChoTrea2","ChoCare","ChoCare2","ChTght","ChTght2","ChSch","ChSch2","SpecSch","RegSch","SchAffd","HospAffd","Vouch","InfoSch","InfoDoc","Inspect","GPVis","MealHos","MusicLe","TripMus","HEFee","HEFeeWhn","PAlive","Contpars","FamCare2","CareCos2","NHSView","NHSGlob","NHSCash","EdGlob","EdCash","LAGlob","LACash","Voted2","WhenDecd","VoteC2","YVtClsC","VoteL2","YVtClsL","ScWBrit","Vote1st2","Vote2nd2","MostImp1","MostImp2","MostImp3","MostImp4","MostImp5","VotUKGE2","DfWnScW","DfWnGE","CoalitW2","CoalPC2","EvBlair","EvMorgan","EvWJones","EvGerman","EvBourne","Iraq1","YPBan","Preschg","WindF","WaleParl","WaleParS","WalShInd","DecWFB","DecNHS","DecSch","DecDef","WRowWM","DoesInfl","OughInfl","SNHSIEW2","SNHSWhW2","EdStIEW2","EdStWhW2","SLivIEW2","SLivWhW2","UKIntNat","NatINat2","RegBias2","WhBias2","SRSocCl1","SRSocCl2","SRSocCl","NatClass","NatID","SCInstr","SCDone","SCRetn","SCNote","DisNew3","PrivMed","PrivPaid","SocTrust","Tenure1","Tenure2","RWelshSp","Religion","ReligSum","FamRelig","FrlSum","ChAttend","NatBrit","NatEng","NatEuro","NatIrish","NatNI","NatScot","NatUlst","NatWelsh","NatAsia","NatAfric","NatOth","NatNone","BestNatU","RaceOri2","RPrivEd","OthChld3","ChPrivEd","PrivEd2","StatSC","SchQual","PschQual","EdQual1","EdQual2","EdQual3","EdQual4","EdQual12","EdQual13","EdQual36","EdQual26","EdQual27","EdQual28","EdQual29","EdQual30","EdQual31","EdQual32","EdQual22","EdQual23","EdQual24","EdQual25","EdQual33","EdQual34","EdQual10","EdQual11","EdQual17","EdQual18","EdQual19","EdQual20","EdQual21","EdQual37","EdQual38","EdQual39","HEdQual","HEdQual2","Vote05","VotSW03C","RLastJob","REmplyee","RSuperv","RMany","RSuper","RSupman2","ROcSect2","REmpWork","WkJbHrsI","REmpSta2","SIC92Gp","MinGrp","SMajGrp","MajGrp","SEG2","SEG","SEGGrp","SOCCLas","RGCLass","GHCLass","GHGrp","R2SOC200","IndexNo","R2ES2000","NSSEC","SECFlag","SEG3","SC","SOC90","SOCStatu","ASOC90","SIC2003","P2LastJb","P2Emplye","P2Superv","P2Many","Super2","Supman3","P2OcSec2","P2EmpWrk","P2JbHrsI","P2EmpSt2","SIC92Gp2","MinGrp2","SMajGrp2","MajGrp2","SEG4","SEG5","SEGGrp2","SOCCLas2","RGCLass2","GHCLass2","GHGrp2","P2SOC200","IndexNo2","ES2001","NSSEC2","SECFlag2","SEG6","SC2","SOC91","SOCStat2","ASOC91","SIC2004","UnionSA","AnyBN3","BenefOAP","BenefWar","BenefWid","BenefUB","BenefIS2","BenefPC","BenefCB","BenefCTC","BenefFC","BenefHB","BenefCT","BenefInc","BenefDLA","BenefAtA","BenefSev","BenefICA","BenefInd","BenefOth","MainInc4","HHincome","PhoneX","PhoneBc2","PhoneX2","ComeBac3","THANK","EndTIM","Duration","Serial_N","Issue_N2","INT_NUM2","AIntDate","ADuratio","QStart","QPart","AVersion","ACountry","ASex","AAge","HSTATUS","VCHOICE","ASCDone","SCDone2","SCRetn2","Outcome","IntLang","card","intro","batch","language","ScFailCl","HoFailCl","ParHlpLn","TeJobWel","HlthResp","PSLisCom","PBLisCom","PriNHSn1","PriScn1","ScDecChi","HoDecWho","SecSchEd","NHSpatie","nhsoutp2","nhsinp2","UKGvJob","WAGovJob","PropRep","ProPRNat","ProPRLoc","LikeCon","LikeLab","LikeLD","LikePC","swquiz1b","swquiz3b","quizscbu","swquz42","quz100am","ReDistrb","BigBusnn","Wealth","RichLaw","Indust4","TradVals","StifSent","DeathApp","Obey","WrongLaw","Censor","RsexChck","RageChck","SQDate2","leftrigh","libauth","filter_$"
"181",11709,117,11,4,3,NA,NA,0.12,11,"00NJ","Flintshire","","W019","Delyn Co Const",0,1.36117525238525,1.67318611987382,3,2,1,1,2007-07-04,2007-07-04,19:34:09,3,2,59,1,55,1,1,1,1,20,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,5,5,13,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,-3,1,1,2,-1,1,2,2,12,10,5,11,-1,3,4,5,2,5,3,2,4,4,4,2,2,2,2,2,4,2,3,2,4,2,3,2,3,2,4,1,2,4,3,1,1,5,5,5,2,3,-1,3,-1,-1,1,1,2,2,2,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,5,4,2,2,8,98,5,98,98,4,4,4,4,5,5,2,2,3,3,2,1,2,1,1,4,1,2,5,8,3,3,2,2,2,-1,2,1,3,1,1,1,-9,1,2,-1,2,2,1,3,0,-9,3,-9,7,1,1,2,2,2,2,2,2,2,2,2,2,1,9,2,-1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,0,0,-9,1,2,-9,0,3,1,3,30,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9139,-9,7,13.4,0,11,5,-9,-9,-9,34,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,1,1,2,2,1,20:37:44,63,11709,1,"2688",2007-07-04,63,1,1,2,3,2,59,3,5,1,1,1,111,1,1,2688,2130,1,4,4,2,2,2,4,4,4,1,1,2,2,2,1,4,2,2,3,3,3,6,7,4,6,4,8,8,8,8,4,2,2,2,2,2,3,4,2,2,4,2,59,4072007,2.4,3.16666666666667,1
"182",11711,117,11,4,3,NA,NA,0.12,11,"00NJ","Flintshire","","W019","Delyn Co Const",0,1.2889762964648,1.11545741324921,3,1,1,1,2007-06-22,2007-06-22,16:33:07,2,1,47,2,48,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,4,4,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,10,4,1,3,2,-1,1,2,2,12,10,5,11,-1,3,2,1,1,1,4,2,3,3,3,3,1,2,1,1,2,1,2,1,2,1,2,1,3,3,3,2,2,3,2,2,1,5,5,5,4,2,2,1,4,4,1,2,1,1,2,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4,4,2,2,6,6,98,98,98,1,2,2,5,4,4,3,1,1,1,2,2,2,1,3,1,3,1,3,1,2,2,3,-1,4,2,2,1,1,1,1,1,-9,1,2,-1,1,1,1,3,11,-9,11,-9,1,1,2,2,2,2,2,2,1,2,2,2,2,8,9,2,1,2,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,5,6,0,0,-9,1,2,-9,0,3,3,5,37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2312,-9,7,4.1,0,5.1,2,-9,-9,-9,80,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,10,1,1,1,1,1,17:10:40,37,11711,1,"2688",2007-06-22,37,1,1,2,3,1,47,3,5,1,1,1,111,1,1,2688,3086,1,4,5,4,5,1,2,9,9,9,9,2,1,1,4,9,2,2,9,9,9,99,99,99,99,2,1,1,8,2,3,2,3,2,2,3,2,3,1,5,1,1,47,22062007,2.4,3.5,1
"183",11712,117,11,4,3,NA,NA,0.12,11,"00NJ","Flintshire","","W019","Delyn Co Const",0,1.29932813092686,1.11545741324921,3,1,2,1,2007-06-14,2007-06-14,19:06:42,4,2,35,1,33,1,1,1,2,11,2,2,2,1,1,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,3,3,11,10,3,2,1,1,1,1,1,1,1,0,0,1,1,0,0,-9,3,-1,3,-3,1,1,1,6,1,1,-1,2,2,2,4,2,3,2,1,2,2,5,5,5,5,5,5,2,1,2,1,3,1,3,1,3,1,4,1,4,3,3,2,1,4,1,4,1,5,5,5,2,3,-1,2,2,2,1,2,2,1,2,2,2,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,8,7,7,98,98,4,1,2,4,3,3,2,1,1,1,2,1,2,1,3,1,3,1,4,1,3,1,2,1,2,-1,2,1,3,1,1,1,-9,2,2,-1,2,2,1,3,1,-9,1,-9,4,1,2,2,2,2,2,2,1,2,2,2,2,8,9,2,-1,2,3,1,1,2,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,5,2,2,-9,1,2,-9,0,3,1,3,38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,7212,5195,7,7.2,0,6,3.1,430,1,-9,89,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,14,1,1,1,1,1,19:50:12,44,11712,1,"2688",2007-06-14,44,1,1,1,3,2,35,3,5,1,1,1,111,1,1,2688,3089,1,4,5,1,5,5,2,2,1,8,3,9,1,2,3,3,2,2,3,3,3,4,8,6,6,2,4,2,2,2,5,5,4,5,3,1,1,1,1,4,3,2,35,14062007,4.4,4.16666666666667,1
"184",11714,117,11,4,3,NA,NA,0.12,11,"00NJ","Flintshire","","W019","Delyn Co Const",0,1.22980741646447,1.11545741324921,3,1,2,1,2007-06-12,2007-06-12,12:01:51,2,1,69,2,66,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,9,3,9,3,3,3,1,4,1,1,-1,2,2,2,4,1,2,1,3,1,1,5,4,5,3,4,4,2,2,2,3,4,3,3,2,3,2,2,1,4,2,4,2,1,4,1,1,1,5,5,5,4,2,2,3,-1,-1,1,1,1,1,2,2,3,2,4,1,2,2,2,2,2,2,97,3,8,-2,-2,-2,2,1,1,1,1,9,6,2,2,2,3,4,2,4,4,1,2,1,1,1,2,2,2,1,1,1,2,1,3,1,2,2,2,2,2,-1,2,2,3,1,1,1,-9,1,2,-1,1,1,1,3,0,-9,3,-9,7,1,2,2,2,2,2,2,1,2,2,2,2,1,9,2,1,2,3,2,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,2,3,2,2,3,1,1,6,6,1,1,4,60,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3531,7897,6,4.1,0,5.1,2,360,1,-9,45,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,1,1,1,13:00:03,59,11714,1,"2688",2007-06-12,59,1,1,1,3,1,69,3,5,1,1,1,111,1,1,2688,4067,1,4,4,1,4,4,2,1,1,1,1,2,1,2,2,9,2,2,5,5,5,0,10,2,0,1,1,2,1,1,2,3,3,3,3,2,3,5,1,3,5,1,69,12062007,2.8,2.83333333333333,1
"185",11718,117,11,4,3,NA,NA,0.12,11,"00NJ","Flintshire","","W019","Delyn Co Const",0,1.2889762964648,1.11545741324921,3,1,2,1,2007-06-22,2007-06-22,17:47:24,2,1,55,2,55,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,-3,1,1,1,6,1,2,2,1,1,1,3,3,3,2,4,2,2,3,3,4,2,4,2,2,2,2,2,4,2,4,2,3,1,3,2,3,2,2,2,1,2,1,1,2,5,4,4,4,2,2,2,4,4,1,1,1,1,1,1,5,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,98,3,3,1,2,8,5,98,98,98,5,4,2,5,3,3,1,1,1,1,2,1,2,1,3,1,3,1,2,1,2,2,2,2,4,2,2,1,3,1,1,1,-9,2,2,-1,1,2,1,2,1,-9,1,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,2,3,1,2,1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,22,23,24,25,0,0,10,0,0,0,0,0,0,0,0,0,8,8,3,98,-9,1,1,12,12,2,1,2,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,5249,7215,6,6,0,8,3.2,529,0,-9,31,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,15,1,1,1,1,1,18:33:16,46,11718,1,"2688",2007-06-22,46,1,1,2,3,1,55,3,5,1,1,1,111,1,1,2688,3085,1,5,5,1,2,4,2,2,1,1,1,2,1,2,1,1,2,2,1,2,2,8,7,6,6,1,1,2,8,8,2,3,2,2,2,1,1,5,9,2,2,1,55,22062007,2.2,3.8,1
"186",11801,118,11,4,2,NA,NA,0.06,11,"00NL","Wrexham","","W039","Wrexham Co Const",0,0.595580272639744,1.11545741324921,3,2,1,1,2007-06-08,2007-06-08,12:03:42,2,2,59,1,25,2,2,2,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,5,5,13,12,6,4,3,3,1,0,0,0,0,0,0,0,0,0,0,-9,10,3,-1,-1,3,4,1,1,1,2,1,1,1,1,2,3,2,2,2,3,1,4,2,3,2,3,3,3,3,3,2,2,2,2,2,8,3,8,2,4,2,2,2,2,3,2,4,2,3,3,2,3,2,1,1,5,2,3,2,2,1,3,2,2,1,4,4,1,8,3,4,2,3,1,98,-2,-2,-2,-2,98,8,2,8,2,5,7,98,98,98,2,2,3,2,5,5,2,1,1,1,1,2,1,1,8,9,8,9,2,2,3,2,2,2,1,-1,1,1,5,1,1,1,-9,2,1,2,1,1,1,3,2,-9,2,-9,7,1,2,2,2,2,2,2,2,2,2,2,2,1,9,1,-1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,4,98,98,3,2,2,-9,0,-9,-9,0,30,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1131,21776,3,3.3,0,5.1,2,127,0,-9,74,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,1,1,2,1,1,13:04:49,61,11801,1,"2645",2007-06-08,61,1,1,1,3,2,59,3,5,1,1,1,111,1,1,2645,1070,1,3,3,1,2,2,4,3,1,1,2,1,1,2,4,4,4,2,2,2,2,7,3,6,5,8,2,2,2,8,4,3,3,4,3,2,2,2,2,2,2,2,59,8062007,3.4,4,1
"187",11804,118,11,4,2,NA,NA,0.06,11,"00NL","Wrexham","","W039","Wrexham Co Const",0,0.763528146635577,1.11545741324921,3,2,2,1,2007-06-02,2007-06-02,11:51:18,2,2,47,1,56,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,4,4,12,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,3,-3,1,1,1,7,1,2,2,1,1,1,3,3,5,2,5,2,4,3,3,3,3,3,3,3,2,3,2,3,2,3,1,2,2,8,2,8,3,4,2,2,3,2,2,3,3,4,2,2,2,2,2,4,3,1,5,3,2,2,2,3,2,4,4,8,2,9,2,4,9,1,16,-2,-2,-2,-2,9,3,4,2,2,1,4,98,98,98,2,2,2,2,4,1,2,3,3,3,2,2,1,1,4,1,8,9,4,1,3,2,2,2,4,2,2,3,4,1,1,1,-9,2,2,-1,2,2,1,3,7,-9,7,-9,7,1,1,2,2,2,2,2,2,2,2,2,2,2,9,2,2,-1,3,-1,1,2,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,6,98,8,-9,1,1,3,3,3,3,2,23,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,4216,-9,6,10,0,5.2,3.1,-9,-9,-9,85,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,13,1,1,2,1,1,12:37:31,46,11804,1,"2645",2007-06-02,46,1,1,1,3,2,47,3,5,1,1,1,111,1,1,2645,1138,1,4,4,2,3,2,4,1,1,1,1,2,1,1,9,2,5,3,3,2,3,4,1,1,3,2,2,3,3,8,3,2,2,3,2,2,2,5,2,3,3,2,47,2062007,2.4,3.16666666666667,1
"188",11806,118,11,4,2,NA,NA,0.06,11,"00NL","Wrexham","","W039","Wrexham Co Const",0,0.439918953478542,0.557728706624606,3,1,2,1,2007-06-05,2007-06-05,10:01:58,1,2,82,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,15,13,6,4,3,3,0,0,0,0,0,0,0,0,0,0,0,-9,9,5,-1,-1,3,4,1,2,2,1,-1,2,2,2,4,2,3,4,2,1,1,3,1,2,3,4,3,2,2,8,3,8,2,8,2,8,2,8,4,8,2,3,1,1,5,3,4,2,5,4,4,2,2,2,3,-1,-1,3,2,1,1,2,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,8,4,2,1,10,8,98,98,98,3,1,4,4,3,4,3,1,1,3,1,1,1,1,3,4,8,9,2,1,2,2,2,1,4,2,2,3,3,1,1,1,-9,2,2,-1,2,3,2,3,3,-9,3,-9,1,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,2,-1,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,98,5,1,2,-9,0,3,3,4,25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,6111,-9,7,7.3,0,5.1,2,-9,-9,-9,85,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,3,1,1,2,1,1,10:55:53,54,11806,1,"2645",2007-06-05,54,1,1,1,3,2,82,3,5,1,1,1,111,1,1,2645,1112,1,4,4,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,1,7,10,5,98,1,1,1,4,8,4,2,2,1,2,1,1,3,1,3,1,2,82,5062007,2.2,4.33333333333333,1
"189",11808,118,11,4,2,NA,NA,0.06,11,"00NL","Wrexham","","W039","Wrexham Co Const",0,0.366960124931456,0.557728706624606,3,2,2,1,2007-05-31,2007-05-31,19:03:47,1,2,67,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,15,13,5,3,2,3,0,0,0,0,0,0,0,0,0,0,0,-9,9,5,-1,-1,3,4,2,-1,2,1,-1,2,2,2,4,2,3,1,4,2,3,4,4,5,4,4,4,2,2,2,2,3,3,4,2,4,2,3,2,2,3,2,2,1,5,1,2,2,5,5,4,4,3,-1,3,-1,-1,2,2,3,2,1,2,5,1,4,1,2,1,2,1,1,2,10,8,-2,-2,-2,-2,2,2,1,1,1,10,10,98,98,98,1,1,2,3,3,3,2,1,1,1,2,1,2,2,4,3,2,1,2,4,3,1,2,2,2,-1,2,8,5,1,1,1,-9,1,2,-1,2,3,2,3,3,-9,3,-9,3,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,2,3,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,2,5,1,2,-9,0,3,1,5,40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,8125,20275,7,12.4,0,10,4,841,0,-9,28,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,4,17,1,1,1,2,1,20:14:14,71,11808,1,"2645",2007-05-31,71,1,1,1,3,2,67,3,5,1,1,1,111,1,1,2645,1139,1,4,4,2,3,4,3,5,4,4,1,1,1,2,1,1,1,2,2,2,2,1,10,7,0,2,1,1,4,8,3,2,2,2,2,1,1,2,1,2,1,2,67,31052007,2.2,4.66666666666667,1
"190",11810,118,11,4,2,NA,NA,0.06,11,"00NL","Wrexham","","W039","Wrexham Co Const",0,0.356996622318407,0.557728706624606,3,2,2,1,2007-05-31,2007-05-31,16:08:25,1,2,57,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,5,5,13,12,7,5,4,3,0,0,0,0,0,0,0,0,0,0,0,-9,3,-1,-1,-1,1,4,1,1,1,1,-1,1,1,1,1,3,3,4,4,2,4,4,3,2,2,2,2,3,2,3,2,3,2,2,2,3,2,3,2,3,2,3,2,1,2,1,2,4,3,2,3,2,3,-1,3,-1,-1,1,2,2,1,2,2,4,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,4,3,2,2,3,4,98,98,98,4,2,4,3,5,5,2,2,2,2,2,2,2,2,2,2,3,2,3,1,3,3,2,2,4,8,3,-1,8,1,1,1,-9,1,2,-1,1,1,1,3,3,-9,3,-9,6,1,2,2,2,2,2,2,2,2,2,2,2,1,9,2,1,2,3,2,1,2,0,0,3,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,4,1,1,-9,2,2,-9,0,-9,-9,0,30,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3215,3809,3,4.3,0,5.1,2,344,0,-9,85,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,1,1,2,1,1,16:50:38,42,11810,1,"2645",2007-05-31,42,1,1,1,3,2,57,3,5,1,1,1,111,1,1,2645,1140,1,4,4,2,4,2,4,4,1,1,1,2,2,2,4,4,4,3,2,2,2,5,3,4,4,1,1,2,4,2,4,2,3,3,2,2,2,2,2,3,2,2,57,31052007,2.8,3.83333333333333,0
"191",11813,118,11,4,2,NA,NA,0.06,11,"00NL","Wrexham","","W039","Wrexham Co Const",0,0.879837906957084,1.11545741324921,3,2,1,1,2007-06-05,2007-06-05,11:45:37,2,2,69,1,78,1,1,1,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,0,-1,0,0,0,7,6,15,13,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-9,9,5,9,4,3,3,2,-1,2,1,-1,2,2,2,4,3,4,1,5,3,5,4,4,4,3,5,4,3,3,3,2,3,2,3,2,3,2,3,2,3,2,2,1,1,4,3,3,5,5,5,1,2,2,3,3,-1,-1,3,4,4,2,3,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,4,1,1,7,7,98,98,98,2,1,2,2,3,2,1,1,1,1,1,1,2,1,3,2,8,9,4,1,4,1,1,-1,4,2,2,3,2,1,1,1,-9,1,2,-1,2,1,1,3,3,-9,3,-9,7,2,2,2,2,2,2,2,1,2,2,2,2,8,9,2,2,-1,3,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,8,2,2,5,1,2,-9,0,3,1,2,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,9223,-9,7,12.2,0,7,4,-9,-9,-9,17,-9,-9,-9,-9,"",-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4,5,1,1,2,1,1,13:09:21,84,11813,1,"2645",2007-06-05,84,1,1,1,3,2,69,3,5,1,1,1,111,1,1,2645,1111,1,4,4,2,4,2,4,4,1,1,1,1,1,2,2,4,2,2,2,2,2,0,8,7,9,1,1,1,8,8,4,2,2,1,2,1,1,1,1,4,1,2,69,5062007,2.2,4.5,1
